n, mean, var, SE_mean, SE_var, mean_lower95, mean_upper95, var_lower95, var_upper95
50,-0.712660,1.855768,0.192653,0.374922,-1.090261,-0.335059,1.120922,2.590615
50,-0.232999,1.952505,0.197611,0.394466,-0.620316,0.154319,1.179353,2.725658
50,-0.299016,1.689526,0.183822,0.341336,-0.659307,0.061275,1.020508,2.358544
50,-0.512518,1.654948,0.181931,0.334350,-0.869103,-0.155933,0.999622,2.310274
50,-0.637455,1.785244,0.188957,0.360674,-1.007812,-0.267099,1.078323,2.492164
50,-0.525576,2.323945,0.215590,0.469508,-0.948132,-0.103020,1.403710,3.244181
50,-0.697919,1.684954,0.183573,0.340412,-1.057722,-0.338115,1.017746,2.352161
50,-0.295050,1.903490,0.195115,0.384563,-0.677475,0.087375,1.149746,2.657234
50,-0.573847,2.041141,0.202047,0.412373,-0.969859,-0.177836,1.232890,2.849391
50,-0.318148,1.608479,0.179359,0.324962,-0.669691,0.033395,0.971554,2.245404
50,-0.567626,1.758178,0.187520,0.355206,-0.935165,-0.200088,1.061975,2.454381
50,-0.855810,1.765845,0.187928,0.356755,-1.224149,-0.487471,1.066606,2.465084
50,-0.571049,1.388864,0.166665,0.280593,-0.897713,-0.244385,0.838902,1.938826
50,-0.321525,1.642238,0.181231,0.331782,-0.676738,0.033688,0.991945,2.292531
50,-0.411885,1.915774,0.195743,0.387045,-0.795542,-0.028228,1.157166,2.674381
50,0.012942,2.244431,0.211869,0.453443,-0.402322,0.428206,1.355682,3.133180
50,-0.612767,2.146440,0.207193,0.433646,-1.018865,-0.206670,1.296493,2.996388
50,-0.658308,1.212541,0.155727,0.244970,-0.963532,-0.353083,0.732399,1.692683
50,-0.153601,1.766421,0.187959,0.356871,-0.522000,0.214798,1.066954,2.465889
50,-0.601524,1.710934,0.184983,0.345661,-0.964090,-0.238957,1.033439,2.388430
50,-0.352688,1.702531,0.184528,0.343963,-0.714364,0.008987,1.028363,2.376698
50,-0.646163,2.085554,0.204233,0.421345,-1.046459,-0.245867,1.259717,2.911391
50,-0.247864,1.456776,0.170691,0.294313,-0.582419,0.086691,0.879922,2.033629
50,-0.411610,1.388455,0.166641,0.280510,-0.738225,-0.084994,0.838655,1.938255
50,-0.493444,1.751601,0.187168,0.353877,-0.860294,-0.126593,1.058003,2.445200
50,-0.621854,1.219579,0.156178,0.246392,-0.927963,-0.315745,0.736650,1.702508
50,-0.319259,2.016863,0.200841,0.407468,-0.712908,0.074390,1.218226,2.815501
50,-0.455533,1.797915,0.189627,0.363234,-0.827201,-0.083864,1.085977,2.509853
50,-1.037619,2.412417,0.219655,0.487382,-1.468143,-0.607095,1.457148,3.367685
50,-0.513282,2.819799,0.237478,0.569686,-0.978740,-0.047824,1.703216,3.936383
50,-0.503988,2.131330,0.206462,0.430594,-0.908653,-0.099322,1.287366,2.975293
50,-0.240512,2.358842,0.217202,0.476558,-0.666228,0.185205,1.424788,3.292896
50,-0.719413,1.950969,0.197533,0.394155,-1.106578,-0.332248,1.178425,2.723514
50,-0.369963,2.383582,0.218338,0.481556,-0.797906,0.057980,1.439732,3.327433
50,-0.419338,1.664521,0.182457,0.336284,-0.776953,-0.061723,1.005404,2.323637
50,-0.279042,1.697842,0.184274,0.343016,-0.640219,0.082134,1.025531,2.370153
50,0.035566,1.695601,0.184152,0.342563,-0.325373,0.396504,1.024177,2.367025
50,-0.412052,1.679660,0.183284,0.339343,-0.771290,-0.052815,1.014549,2.344771
50,-0.209664,1.534345,0.175177,0.309985,-0.553010,0.133683,0.926776,2.141915
50,-0.629504,1.363374,0.165129,0.275443,-0.953156,-0.305852,0.823505,1.903243
50,-0.288142,1.982965,0.199146,0.400620,-0.678469,0.102185,1.197751,2.768180
50,-0.830832,2.667183,0.230962,0.538852,-1.283519,-0.378146,1.611032,3.723333
50,-0.728763,2.242242,0.211766,0.453001,-1.143825,-0.313702,1.354359,3.130124
50,-0.489996,2.043263,0.202152,0.412802,-0.886214,-0.093779,1.234172,2.852355
50,-0.687124,2.742385,0.234196,0.554046,-1.146148,-0.228100,1.656456,3.828315
50,-0.342624,2.018893,0.200942,0.407878,-0.736471,0.051224,1.219452,2.818334
50,-0.521661,2.038588,0.201920,0.411857,-0.917424,-0.125897,1.231348,2.845828
50,-0.534188,2.283639,0.213712,0.461365,-0.953063,-0.115313,1.379364,3.187914
50,-0.416443,2.043484,0.202163,0.412846,-0.812681,-0.020204,1.234306,2.852663
50,-0.601574,3.048003,0.246901,0.615790,-1.085499,-0.117648,1.841055,4.254950
50,-0.630537,2.225221,0.210961,0.449563,-1.044020,-0.217054,1.344078,3.106363
50,-0.511097,1.670317,0.182774,0.337455,-0.869334,-0.152860,1.008905,2.331729
50,-0.705364,2.044112,0.202194,0.412973,-1.101663,-0.309064,1.234685,2.853539
50,-0.505483,1.534947,0.175211,0.310106,-0.848897,-0.162070,0.927139,2.142755
50,-0.391382,2.028775,0.201434,0.409875,-0.786192,0.003427,1.225421,2.832129
50,-0.437125,2.417229,0.219874,0.488354,-0.868078,-0.006172,1.460055,3.374402
50,-0.552019,2.118857,0.205857,0.428074,-0.955499,-0.148539,1.279832,2.957881
50,0.005671,1.459491,0.170850,0.294862,-0.329195,0.340538,0.881562,2.037420
50,-0.448989,2.056017,0.202782,0.415378,-0.846441,-0.051537,1.241876,2.870158
50,-0.504685,2.292324,0.214118,0.463119,-0.924356,-0.085014,1.384610,3.200039
50,-0.335695,1.915581,0.195734,0.387006,-0.719332,0.047943,1.157050,2.674113
50,-0.556159,1.780861,0.188725,0.359788,-0.926061,-0.186258,1.075676,2.486047
50,-0.892991,1.726590,0.185827,0.348824,-1.257213,-0.528770,1.042895,2.410285
50,-0.363355,1.707636,0.184805,0.344995,-0.725572,-0.001138,1.031447,2.383825
50,-0.572116,2.696065,0.232210,0.544687,-1.027246,-0.116985,1.628478,3.763653
50,-0.347148,1.876784,0.193741,0.379168,-0.726881,0.032585,1.133615,2.619952
50,-0.524998,1.909909,0.195444,0.385860,-0.908068,-0.141929,1.153624,2.666195
50,-0.262121,1.997693,0.199885,0.403595,-0.653895,0.129653,1.206647,2.788739
50,-0.350815,2.004252,0.200213,0.404920,-0.743232,0.041601,1.210609,2.797896
50,-0.369979,1.902116,0.195044,0.384285,-0.752266,0.012308,1.148916,2.655315
50,-0.555869,1.468945,0.171403,0.296772,-0.891819,-0.219920,0.887272,2.050617
50,-0.190059,2.754633,0.234718,0.556520,-0.650107,0.269989,1.663854,3.845412
50,-0.204609,2.968560,0.243662,0.599740,-0.682187,0.272968,1.793070,4.144049
50,-0.649315,1.750674,0.187119,0.353690,-1.016068,-0.282562,1.057442,2.443905
50,-0.431521,1.450395,0.170317,0.293024,-0.765342,-0.097699,0.876068,2.024723
100,-0.588856,1.613464,0.127022,0.229328,-0.837819,-0.339892,1.163982,2.062947
100,-0.478392,2.204279,0.148468,0.313303,-0.769390,-0.187395,1.590206,2.818352
100,-0.818455,2.017054,0.142023,0.286692,-1.096821,-0.540090,1.455139,2.578970
100,-0.422390,2.243953,0.149798,0.318942,-0.715995,-0.128786,1.618827,2.869078
100,-0.554510,1.516790,0.123158,0.215587,-0.795899,-0.313120,1.094239,1.939341
100,-0.381747,2.051360,0.143226,0.291568,-0.662469,-0.101024,1.479888,2.622833
100,-0.684610,1.859898,0.136378,0.264354,-0.951911,-0.417309,1.341764,2.378033
100,-0.601860,1.993117,0.141178,0.283289,-0.878569,-0.325152,1.437870,2.548363
100,-0.581694,2.096629,0.144797,0.298002,-0.865497,-0.297891,1.512545,2.680713
100,-0.635311,1.644813,0.128250,0.233784,-0.886682,-0.383941,1.186597,2.103029
100,-0.725906,2.230036,0.149333,0.316964,-1.018599,-0.433213,1.608788,2.851285
100,-0.702921,2.088424,0.144514,0.296836,-0.986168,-0.419674,1.506626,2.670221
100,-0.780997,1.941838,0.139350,0.276001,-1.054123,-0.507872,1.400877,2.482800
100,-0.634201,2.257686,0.150256,0.320893,-0.928703,-0.339700,1.628734,2.886637
100,-0.603996,2.045602,0.143025,0.290749,-0.884324,-0.323667,1.475733,2.615470
100,-0.562381,1.925045,0.138746,0.273614,-0.834323,-0.290439,1.388761,2.461328
100,-0.597919,1.803858,0.134308,0.256389,-0.861162,-0.334676,1.301335,2.306381
100,-0.184704,2.323242,0.152422,0.330211,-0.483451,0.114043,1.676028,2.970456
100,-0.368781,1.749883,0.132283,0.248718,-0.628056,-0.109506,1.262397,2.237369
100,-0.604751,2.085692,0.144419,0.296447,-0.887813,-0.321690,1.504655,2.666728
100,-0.043213,1.367994,0.116961,0.194438,-0.272457,0.186031,0.986895,1.749093
100,-0.183339,1.850798,0.136044,0.263061,-0.449986,0.083307,1.335199,2.366398
100,-0.191780,1.736227,0.131766,0.246777,-0.450041,0.066482,1.252545,2.219909
100,-0.656213,2.565738,0.160179,0.364678,-0.970164,-0.342262,1.850969,3.280507
100,-0.407343,2.076743,0.144109,0.295175,-0.689797,-0.124889,1.498199,2.655287
100,-0.560423,1.634614,0.127852,0.232334,-0.811013,-0.309833,1.179239,2.089988
100,-0.517719,2.436583,0.156096,0.346321,-0.823666,-0.211772,1.757794,3.115371
100,-0.543755,1.904841,0.138016,0.270742,-0.814267,-0.273244,1.374186,2.435496
100,-0.494776,1.973776,0.140491,0.280540,-0.770139,-0.219413,1.423917,2.523635
100,-0.518422,1.757808,0.132582,0.249844,-0.778284,-0.258561,1.268114,2.247503
100,-0.476395,1.785232,0.133613,0.253742,-0.738275,-0.214514,1.287898,2.282566
100,-0.202160,2.095739,0.144767,0.297875,-0.485902,0.081583,1.511903,2.679574
100,-0.537403,1.838549,0.135593,0.261320,-0.803166,-0.271641,1.326362,2.350736
100,-0.877168,1.887595,0.137390,0.268291,-1.146452,-0.607884,1.361744,2.413445
100,-0.392653,1.587371,0.125991,0.225619,-0.639595,-0.145711,1.145157,2.029584
100,-0.622148,1.385039,0.117688,0.196861,-0.852816,-0.391480,0.999191,1.770886
100,-0.575497,2.237483,0.149582,0.318022,-0.868678,-0.282316,1.614160,2.860806
100,-0.449446,2.337225,0.152880,0.332199,-0.749090,-0.149801,1.686115,2.988334
100,-0.437866,1.704408,0.130553,0.242254,-0.693750,-0.181982,1.229590,2.179225
100,-0.600832,2.081099,0.144260,0.295794,-0.883582,-0.318082,1.501341,2.660856
100,-0.701657,1.793081,0.133906,0.254857,-0.964113,-0.439201,1.293561,2.292602
100,-0.434036,2.050366,0.143191,0.291426,-0.714690,-0.153381,1.479170,2.621562
100,-0.374068,2.090238,0.144577,0.297093,-0.657438,-0.090698,1.507935,2.672541
100,-0.577211,2.031644,0.142536,0.288765,-0.856581,-0.297841,1.465664,2.597624
100,-0.648985,2.059195,0.143499,0.292681,-0.930243,-0.367728,1.485540,2.632851
100,-0.493149,1.957768,0.139920,0.278265,-0.767393,-0.218906,1.412369,2.503167
100,-0.282226,1.802522,0.134258,0.256199,-0.545372,-0.019080,1.300372,2.304673
100,-0.086831,2.353750,0.153419,0.334547,-0.387533,0.213871,1.698037,3.009462
100,-0.531456,2.028048,0.142410,0.288254,-0.810579,-0.252333,1.463069,2.593026
100,-0.626089,1.390953,0.117939,0.197701,-0.857249,-0.394929,1.003458,1.778448
100,-0.450245,2.242450,0.149748,0.318728,-0.743752,-0.156739,1.617743,2.867156
100,-0.244137,1.733360,0.131657,0.246369,-0.502185,0.013911,1.250477,2.216243
100,-0.611755,1.426120,0.119420,0.202700,-0.845819,-0.377691,1.028829,1.823412
100,-0.691550,2.048550,0.143128,0.291168,-0.972080,-0.411020,1.477860,2.619240
100,-0.581330,1.691493,0.130057,0.240418,-0.836243,-0.326418,1.220273,2.162714
100,-0.591201,2.452454,0.156603,0.348577,-0.898143,-0.284259,1.769244,3.135665
100,-0.264792,1.519411,0.123264,0.215960,-0.506390,-0.023194,1.096130,1.942692
100,-0.387650,1.835900,0.135495,0.260943,-0.653221,-0.122079,1.324450,2.347349
100,-0.676023,2.294544,0.151478,0.326132,-0.972919,-0.379127,1.655325,2.933763
100,-0.298311,1.929985,0.138924,0.274316,-0.570602,-0.026021,1.392325,2.467644
100,-0.536186,2.280262,0.151005,0.324102,-0.832156,-0.240215,1.645021,2.915503
100,-0.306361,2.210943,0.148692,0.314250,-0.597798,-0.014924,1.595014,2.826873
100,-0.223037,2.204959,0.148491,0.313399,-0.514080,0.068005,1.590697,2.819222
100,-0.609025,1.473700,0.121396,0.209463,-0.846961,-0.371089,1.063153,1.884246
100,-0.379063,1.790639,0.133815,0.254510,-0.641340,-0.116786,1.291799,2.289480
100,-0.388275,1.762979,0.132777,0.250579,-0.648518,-0.128032,1.271844,2.254114
100,-0.665238,1.969353,0.140334,0.279912,-0.940292,-0.390184,1.420726,2.517979
100,-0.699329,2.438633,0.156161,0.346612,-1.005405,-0.393253,1.759273,3.117993
100,-0.364751,2.112683,0.145351,0.300284,-0.649638,-0.079863,1.524127,2.701239
100,-0.347142,1.642230,0.128150,0.233416,-0.598315,-0.095969,1.184734,2.099726
100,-0.523355,2.362521,0.153705,0.335794,-0.824616,-0.222093,1.704364,3.020677
100,-0.690415,1.810811,0.134566,0.257377,-0.954165,-0.426665,1.306351,2.315271
100,-0.644125,2.154337,0.146777,0.306204,-0.931807,-0.356443,1.554177,2.754497
100,-0.599646,2.367901,0.153880,0.336559,-0.901250,-0.298041,1.708245,3.027556
100,-0.415382,1.961717,0.140061,0.278826,-0.689902,-0.140862,1.415217,2.508216
100,-0.337547,1.740942,0.131945,0.247447,-0.596159,-0.078935,1.255946,2.225937
100,-0.414538,2.395426,0.154772,0.340471,-0.717890,-0.111186,1.728103,3.062749
100,-0.266922,1.873711,0.136884,0.266318,-0.535214,0.001369,1.351728,2.395694
100,-0.598187,1.872824,0.136851,0.266192,-0.866416,-0.329959,1.351088,2.394559
100,-0.309656,1.988715,0.141022,0.282664,-0.586058,-0.033253,1.434694,2.542736
100,-0.394854,1.805870,0.134383,0.256675,-0.658244,-0.131464,1.302787,2.308954
100,-0.529733,1.824342,0.135068,0.259301,-0.794467,-0.265000,1.316112,2.332571
100,-0.604579,1.752734,0.132391,0.249123,-0.864065,-0.345093,1.264453,2.241014
100,-0.477842,1.571314,0.125352,0.223337,-0.723532,-0.232152,1.133574,2.009054
100,-0.766828,1.593468,0.126233,0.226486,-1.014244,-0.519412,1.149556,2.037380
100,-0.356925,2.299737,0.151649,0.326870,-0.654157,-0.059693,1.659071,2.940403
100,-0.435031,2.096758,0.144802,0.298020,-0.718843,-0.151220,1.512638,2.680877
100,-0.300251,2.443894,0.156330,0.347360,-0.606657,0.006155,1.763069,3.124720
100,-0.523936,1.822902,0.135015,0.259096,-0.788566,-0.259307,1.315074,2.330730
100,-0.760613,2.102396,0.144996,0.298822,-1.044806,-0.476420,1.516706,2.688087
100,-0.367340,2.092062,0.144640,0.297353,-0.650834,-0.083846,1.509251,2.674874
100,-0.227849,1.473104,0.121371,0.209378,-0.465738,0.010039,1.062723,1.883484
100,-0.027966,1.862380,0.136469,0.264707,-0.295445,0.239514,1.343554,2.381206
100,-0.361654,1.822123,0.134986,0.258985,-0.626227,-0.097082,1.314512,2.329734
100,-0.196575,1.643679,0.128206,0.233622,-0.447859,0.054709,1.185779,2.101578
100,-0.416575,1.551008,0.124539,0.220451,-0.660673,-0.172478,1.118924,1.983091
100,-0.489975,1.733359,0.131657,0.246369,-0.748023,-0.231927,1.250476,2.216242
100,-0.506851,1.757111,0.132556,0.249745,-0.766661,-0.247041,1.267611,2.246611
100,-0.720213,2.041236,0.142872,0.290129,-1.000242,-0.440184,1.472584,2.609889
100,-0.689445,1.980483,0.140730,0.281494,-0.965275,-0.413615,1.428755,2.532210
100,-0.321379,2.006442,0.141649,0.285183,-0.599011,-0.043748,1.447482,2.565401
100,-0.550820,1.848364,0.135955,0.262715,-0.817291,-0.284349,1.333443,2.363286
100,-0.703715,1.645560,0.128279,0.233890,-0.955143,-0.452287,1.187136,2.103984
100,-0.385304,2.114702,0.145420,0.300571,-0.670328,-0.100281,1.525584,2.703821
100,-0.539651,1.872634,0.136844,0.266165,-0.807866,-0.271437,1.350951,2.394317
100,-0.391551,1.622500,0.127377,0.230612,-0.641211,-0.141891,1.170500,2.074499
100,-0.328820,2.147352,0.146538,0.305211,-0.616036,-0.041605,1.549138,2.745567
100,-0.476567,1.940211,0.139291,0.275770,-0.749579,-0.203556,1.399702,2.480719
100,-0.595267,1.946720,0.139525,0.276695,-0.868736,-0.321798,1.404398,2.489042
100,-0.484691,2.062762,0.143623,0.293188,-0.766192,-0.203189,1.488113,2.637411
100,-0.437487,1.700486,0.130403,0.241697,-0.693076,-0.181898,1.226761,2.174211
100,-0.347517,1.962230,0.140080,0.278899,-0.622073,-0.072961,1.415587,2.508872
100,-0.661649,1.601671,0.126557,0.227652,-0.909701,-0.413597,1.155474,2.047868
100,-0.327312,1.608275,0.126818,0.228590,-0.575875,-0.078749,1.160238,2.056312
100,-0.440208,1.671758,0.129296,0.237613,-0.693629,-0.186787,1.206036,2.137480
100,-0.462758,1.921641,0.138623,0.273130,-0.734459,-0.191056,1.386306,2.456976
100,-0.245028,2.062643,0.143619,0.293171,-0.526521,0.036465,1.488027,2.637259
100,-0.831914,1.786545,0.133662,0.253929,-1.093891,-0.569937,1.288846,2.284245
100,-0.746722,1.566472,0.125159,0.222649,-0.992033,-0.501411,1.130081,2.002864
100,-0.302387,1.916970,0.138455,0.272466,-0.573758,-0.031016,1.382936,2.451003
100,-0.435435,1.823417,0.135034,0.259169,-0.700101,-0.170768,1.315446,2.331389
100,-0.356808,1.432631,0.119693,0.203625,-0.591406,-0.122211,1.033525,1.831737
100,-0.481541,1.848862,0.135973,0.262786,-0.748047,-0.215034,1.333802,2.363922
100,-0.395638,1.836454,0.135516,0.261022,-0.661249,-0.130027,1.324850,2.348057
100,-0.630056,1.721403,0.131202,0.244670,-0.887212,-0.372900,1.241851,2.200955
100,-0.418793,1.941555,0.139340,0.275961,-0.691899,-0.145688,1.400672,2.482438
100,-0.402129,2.181477,0.147698,0.310062,-0.691617,-0.112640,1.573756,2.789197
100,-0.578424,2.222853,0.149092,0.315943,-0.870645,-0.286203,1.603606,2.842101
100,-0.711320,1.451260,0.120468,0.206273,-0.947438,-0.475202,1.046965,1.855555
100,-0.640801,1.801121,0.134206,0.256000,-0.903844,-0.377758,1.299360,2.302881
100,-0.554694,2.037385,0.142737,0.289581,-0.834458,-0.274929,1.469806,2.604965
100,-0.542089,2.179841,0.147643,0.309829,-0.831469,-0.252709,1.572576,2.787106
100,-0.408286,2.000670,0.141445,0.284363,-0.685519,-0.131054,1.443319,2.558021
100,-0.502564,1.990585,0.141088,0.282929,-0.779097,-0.226031,1.436044,2.545127
100,-0.578844,1.942431,0.139371,0.276085,-0.852012,-0.305677,1.401304,2.483557
100,-0.724299,2.003824,0.141557,0.284811,-1.001750,-0.446848,1.445594,2.562054
100,-0.227317,2.081189,0.144263,0.295807,-0.510073,0.055439,1.501407,2.660971
100,-0.471476,2.763719,0.166244,0.392818,-0.797315,-0.145637,1.993796,3.533642
100,-0.287283,1.983270,0.140829,0.281890,-0.563307,-0.011259,1.430766,2.535774
100,-0.461769,2.433631,0.156001,0.345901,-0.767531,-0.156007,1.755664,3.111597
100,-0.371028,1.881402,0.137164,0.267411,-0.639870,-0.102186,1.357277,2.405527
100,-0.457523,1.869883,0.136744,0.265774,-0.725541,-0.189505,1.348967,2.390799
100,-0.665445,1.535053,0.123897,0.218183,-0.908283,-0.422606,1.107415,1.962692
100,-0.725843,1.713842,0.130914,0.243595,-0.982434,-0.469252,1.236396,2.191287
100,-0.383716,1.627782,0.127585,0.231363,-0.633782,-0.133651,1.174311,2.081253
100,-0.694987,2.003881,0.141558,0.284819,-0.972442,-0.417532,1.445635,2.562126
100,-0.211410,2.139416,0.146267,0.304083,-0.498094,0.075274,1.543413,2.735420
100,-0.456063,2.190195,0.147993,0.311301,-0.746129,-0.165996,1.580046,2.800345
100,-0.748314,2.219576,0.148982,0.315477,-1.040320,-0.456309,1.601242,2.837911
100,-0.470563,2.393226,0.154701,0.340158,-0.773776,-0.167350,1.726516,3.059937
100,-0.460878,1.981289,0.140758,0.281608,-0.736764,-0.184992,1.429337,2.533241
100,-0.726938,2.006798,0.141662,0.285234,-1.004595,-0.449282,1.447740,2.565857
100,-0.215214,1.743654,0.132047,0.247832,-0.474027,0.043599,1.257903,2.229405
100,-0.359580,1.897572,0.137752,0.269709,-0.629575,-0.089586,1.368942,2.426202
100,-0.532545,2.042437,0.142914,0.290299,-0.812656,-0.252434,1.473450,2.611424
100,-0.411647,1.646634,0.128321,0.234042,-0.663157,-0.160138,1.187911,2.105357
100,-0.583139,2.356378,0.153505,0.334921,-0.884009,-0.282270,1.699933,3.012824
100,-0.321053,2.055076,0.143355,0.292096,-0.602030,-0.040077,1.482568,2.627584
100,-0.537240,2.094736,0.144732,0.297733,-0.820915,-0.253565,1.511179,2.678292
100,-0.485621,1.806348,0.134400,0.256743,-0.749046,-0.222196,1.303132,2.309565
100,-0.769740,2.498864,0.158078,0.355173,-1.079573,-0.459907,1.802725,3.195004
100,-0.403609,1.901160,0.137883,0.270219,-0.673859,-0.133359,1.371531,2.430790
100,-0.360057,2.094594,0.144727,0.297713,-0.643722,-0.076392,1.511077,2.678111
100,-0.557634,1.785298,0.133615,0.253751,-0.819520,-0.295749,1.287946,2.282651
100,-0.717836,1.984840,0.140884,0.282113,-0.993969,-0.441702,1.431899,2.537782
100,-0.725836,2.127250,0.145851,0.302354,-1.011704,-0.439968,1.534636,2.719864
100,-0.508880,2.102892,0.145014,0.298892,-0.793107,-0.224654,1.517063,2.688720
100,-0.593656,1.473503,0.121388,0.209435,-0.831576,-0.355735,1.063011,1.883995
100,-0.557934,1.758744,0.132618,0.249977,-0.817865,-0.298003,1.268789,2.248699
100,-0.685995,2.108668,0.145213,0.299713,-0.970612,-0.401379,1.521230,2.696105
100,-0.396158,1.997259,0.141324,0.283878,-0.673154,-0.119163,1.440858,2.553660
100,-0.352370,2.032537,0.142567,0.288892,-0.631801,-0.072938,1.466308,2.598766
100,-0.554026,2.065434,0.143716,0.293568,-0.835709,-0.272342,1.490041,2.640827
100,-0.413954,1.950699,0.139667,0.277260,-0.687702,-0.140205,1.407269,2.494129
100,-0.368605,1.806196,0.134395,0.256721,-0.632019,-0.105192,1.303022,2.309370
100,-0.315900,1.751594,0.132348,0.248961,-0.575301,-0.056498,1.263631,2.239557
100,-0.190697,2.092081,0.144640,0.297355,-0.474192,0.092798,1.509265,2.674898
100,-0.238671,2.093840,0.144701,0.297605,-0.522285,0.044943,1.510534,2.677147
100,-0.552780,1.544302,0.124270,0.219498,-0.796349,-0.309211,1.114087,1.974517
100,-0.582486,2.534169,0.159191,0.360191,-0.894500,-0.270472,1.828194,3.240143
100,-0.268102,2.047046,0.143075,0.290954,-0.548529,0.012325,1.476775,2.617316
100,-0.543511,2.040072,0.142831,0.289963,-0.823460,-0.263562,1.471744,2.608400
100,-0.303563,1.565378,0.125115,0.222493,-0.548789,-0.058338,1.129292,2.001465
100,-0.339039,2.602297,0.161316,0.369874,-0.655219,-0.022859,1.877343,3.327250
100,-0.552831,2.350300,0.153307,0.334057,-0.853312,-0.252349,1.695548,3.005051
100,-0.395833,1.921028,0.138601,0.273043,-0.667491,-0.124174,1.385864,2.456193
100,-0.611992,2.073569,0.143999,0.294724,-0.894230,-0.329754,1.495909,2.651229
100,-0.510156,1.941378,0.139333,0.275935,-0.783249,-0.237063,1.400544,2.482211
100,-0.450630,1.846709,0.135894,0.262480,-0.716981,-0.184278,1.332248,2.361169
100,-0.256234,1.599766,0.126482,0.227381,-0.504139,-0.008330,1.154100,2.045433
